Employee ID,First Name,Last Name,Gender,State,City,Hire Date,Department,Job Title,Education Level,Performance Rating,Overtime,Salary,Birth Date,Termination Date,Adjusted Salary
E003339,Elizabeth,Patterson,Female,Florida,Orlando,2016-09-20 06:18:24.743768296,Engineering,Engineering Manager,Master's,Satisfactory,No,121594,1956-09-20 06:18:24.743768296,,140441.07000000004
E003340,Sabrina,Fowler,Female,New York,Rochester,2018-09-12 23:06:28.876617152,HR,HR Specialist,Bachelor's,Satisfactory,Yes,52810,1978-09-12 23:06:28.876617152,,55450.5
E003341,Michael,King,Male,California,San Francisco,2020-11-29 05:28:45.875679520,Sales,Sales Manager,Bachelor's,Good,No,79132,1986-11-29 05:28:45.875679520,,80714.64
E003342,Mark,Gomez,Male,Florida,Orlando,2015-07-11 05:13:02.013126560,Engineering,Senior Software Engineer,Master's,Needs Improvement,No,119851,1989-07-11 05:13:02.013126560,,134472.82200000001
E003343,Sandra,Stevens,Female,Florida,Miami,2016-12-20 22:23:46.057168432,HR,HR Assistant,Bachelor's,Good,No,53979,1983-12-20 22:23:46.057168432,,53979.0
E003344,Robert,Miller,Male,Florida,Orlando,2017-10-10 11:49:18.492540544,Engineering,Software Engineer,Bachelor's,Excellent,Yes,101998,1963-10-10 11:49:18.492540544,2023-07-28 19:21:50.320082432,109239.85800000001
E003345,Paige,Romero,Male,California,Los Angeles,2023-02-13 10:41:01.816220352,Sales,Sales Manager,Bachelor's,Good,No,86410,1990-02-13 10:41:01.816220352,,88138.2
E003346,Karen,Reid,Male,New York,Buffalo,2016-05-13 22:56:04.485636752,HR,HR Manager,Master's,Good,Yes,71842,1981-05-13 22:56:04.485636752,2019-03-23 16:52:59.630193680,80606.724
E003347,Ryan,Morales,Male,Florida,Orlando,2017-08-12 23:38:07.718946304,Finance,Financial Analyst,Bachelor's,Satisfactory,No,79512,1991-08-12 23:38:07.718946304,,81102.24
E003348,John,Alvarez,Male,New York,Rochester,2022-06-19 10:43:58.299835840,Sales,Sales Associate,Associate's,Good,No,43849,1988-06-19 10:43:58.299835840,,44725.98
E003349,Maria,Bonilla,Male,California,Los Angeles,2020-09-04 06:56:19.094581952,Engineering,Senior Software Engineer,Master's,Satisfactory,No,132144,1991-09-04 06:56:19.094581952,,148265.56800000003
E003350,Daniel,Gonzalez,Male,Texas,Houston,2017-05-14 22:05:45.274153712,HR,HR Assistant,Bachelor's,Excellent,Yes,53469,1964-05-14 22:05:45.274153712,,57265.299
E003351,Timothy,Dominguez,Male,Texas,Houston,2022-05-26 14:55:03.375967776,HR,HR Assistant,Bachelor's,Needs Improvement,No,44382,1970-05-26 14:55:03.375967776,,47533.122
E003352,Robert,White,Female,New York,New York City,2021-10-13 21:38:42.819089024,Sales,Sales Representative,Bachelor's,Satisfactory,No,61593,1975-10-13 21:38:42.819089024,,64672.65
E003353,Timothy,Gomez,Female,New York,Buffalo,2021-02-02 04:02:44.438585312,Engineering,Engineering Manager,Master's,Excellent,Yes,157853,1983-02-02 04:02:44.438585312,,173638.30000000002
E003354,Vincent,Martin,Male,Texas,Houston,2022-02-28 18:25:14.648817728,Engineering,Senior Software Engineer,Master's,Good,Yes,137209,1998-02-28 18:25:14.648817728,,153948.498
E003355,Nicole,Juarez,Male,Texas,Houston,2020-05-28 03:49:30.333157696,Finance,Finance Manager,Master's,Satisfactory,No,114712,1994-05-28 03:49:30.333157696,,128706.86400000002
E003356,Kim,Griffin,Male,New York,Buffalo,2018-07-02 07:48:51.124408384,HR,HR Assistant,Bachelor's,Good,Yes,50317,1984-07-02 07:48:51.124408384,,51323.340000000004
E003357,Joseph,Sullivan,Female,Florida,Miami,2020-06-20 06:04:00.657953440,Engineering,Software Engineer,Bachelor's,Satisfactory,No,104237,1996-06-20 06:04:00.657953440,2023-12-15 09:16:02.424344944,104237.0
E003358,Joseph,Martin,Female,Florida,Miami,2016-05-10 06:04:13.834486208,Finance,Finance Manager,Master's,Excellent,No,98781,1964-05-10 06:04:13.834486208,,114092.05500000001
E003359,Joseph,Walters,Female,Florida,Orlando,2017-03-01 14:56:14.555641536,Finance,Financial Analyst,Bachelor's,Good,No,62061,1978-03-01 14:56:14.555641536,,65164.05
E003360,Brittany,Roberson,Male,New York,Buffalo,2023-09-04 22:26:51.172675200,Sales,Sales Associate,Associate's,Satisfactory,No,47079,1976-09-04 22:26:51.172675200,,50421.609000000004
E003361,Michael,Ramos,Male,New York,New York City,2022-05-18 01:29:23.684582496,Engineering,Senior Software Engineer,Master's,Satisfactory,Yes,112003,1973-05-18 01:29:23.684582496,,131950.7343
E003362,Joseph,Miller,Male,Texas,Austin,2020-03-11 00:58:01.817216864,Engineering,Engineering Manager,Master's,Excellent,No,159439,1962-03-11 00:58:01.817216864,,187835.08590000003
E003363,Steven,Moreno,Male,California,Los Angeles,2019-07-09 08:55:45.064158816,Sales,Sales Associate,Associate's,Needs Improvement,Yes,39364,1990-07-09 08:55:45.064158816,2023-05-03 17:20:11.997118144,40151.28
E003364,Lisa,Jackson,Male,New York,Rochester,2019-10-05 10:51:05.923680544,Engineering,Senior Software Engineer,Master's,Satisfactory,No,135250,1973-10-05 10:51:05.923680544,,159338.025
E003365,Andrew,Brewer,Male,New York,Rochester,2019-11-28 16:21:34.369574048,Sales,Sales Representative,Bachelor's,Good,No,66612,1996-11-28 16:21:34.369574048,,67944.24
E003366,Katelyn,Paul,Male,Texas,Austin,2015-02-17 21:06:40.571423184,Engineering,Engineering Manager,Master's,Good,Yes,131633,1990-02-17 21:06:40.571423184,,147692.22600000002
E003367,Marisa,Church,Male,California,Los Angeles,2022-07-01 08:10:30.502119552,HR,HR Manager,Master's,Satisfactory,No,85630,1998-07-01 08:10:30.502119552,,96076.86000000002
E003368,Isaiah,Martinez,Male,Florida,Tampa,2016-10-18 07:48:30.876756432,Finance,Accountant,Bachelor's,Excellent,No,69384,1969-10-18 07:48:30.876756432,,74310.26400000001
E003369,Stacy,Lopez,Male,Florida,Tampa,2015-04-29 21:00:36.515045122,Engineering,Senior Software Engineer,Master's,Satisfactory,No,110991,1968-04-29 21:00:36.515045122,,130758.49710000002
E003370,Joseph,Espinoza,Female,New York,Rochester,2019-03-31 17:52:09.091390640,HR,HR Specialist,Bachelor's,Good,Yes,50004,1996-03-31 17:52:09.091390640,,50004.0
E003371,Elizabeth,Harrison,Male,New York,Rochester,2021-08-19 16:59:08.541888992,Sales,Sales Representative,Bachelor's,Satisfactory,No,62977,1968-08-19 16:59:08.541888992,2022-09-22 23:12:22.384320788,67448.367
E003372,Kurt,Wolf,Female,Florida,Tampa,2021-12-23 09:29:19.210787040,Engineering,Software Engineer,Bachelor's,Excellent,No,97836,1974-12-23 09:29:19.210787040,,102727.8
E003373,Sally,Miller,Male,California,Los Angeles,2015-09-15 10:24:30.230947536,Sales,Sales Associate,Associate's,Satisfactory,Yes,36582,1990-09-15 10:24:30.230947536,,37313.64
E003374,Ryan,Richards,Female,Texas,Austin,2017-10-08 08:58:41.348090832,Engineering,Software Engineer,Bachelor's,Excellent,No,98128,1977-10-08 08:58:41.348090832,,103034.40000000001
E003375,Brian,Harrington,Male,California,San Francisco,2016-12-29 08:30:12.191349528,HR,HR Specialist,Bachelor's,Satisfactory,No,54743,1960-12-29 08:30:12.191349528,,58629.753000000004
E003376,Stephanie,Little,Female,Texas,Dallas,2017-08-20 20:38:47.788623808,Finance,Financial Analyst,Bachelor's,Good,No,61970,1988-08-20 20:38:47.788623808,,61970.0
E003377,Tony,Sanchez,Female,Texas,Dallas,2021-02-14 18:10:11.828453248,HR,HR Assistant,Bachelor's,Excellent,Yes,53321,1973-02-14 18:10:11.828453248,,55987.05
E003378,Erin,Downs,Male,California,San Diego,2015-11-06 08:37:31.603011192,Sales,Sales Manager,Bachelor's,Satisfactory,No,79268,1958-11-06 08:37:31.603011192,,84896.028
E003379,Jason,Petty,Male,New York,New York City,2018-09-30 01:20:11.463014464,Sales,Sales Representative,Bachelor's,Satisfactory,Yes,69257,1992-09-30 01:20:11.463014464,,70642.14
E003380,Ashley,Preston,Female,California,San Francisco,2017-04-15 14:13:00.485315168,HR,HR Manager,Master's,Satisfactory,No,81812,1969-04-15 14:13:00.485315168,,94492.86000000002
E003381,Laura,Santana,Male,New York,Buffalo,2019-06-28 21:07:45.182278304,Sales,Sales Manager,Bachelor's,Satisfactory,No,98845,1967-06-28 21:07:45.182278304,,105862.99500000001
E003382,Breanna,Benitez,Female,New York,Buffalo,2015-11-04 07:36:20.158895048,Sales,Sales Associate,Associate's,Satisfactory,No,39871,1974-11-04 07:36:20.158895048,,41864.55
E003383,Terri,Kaiser,Female,New York,Buffalo,2021-06-10 23:12:53.836469472,Sales,Sales Representative,Bachelor's,Satisfactory,No,61287,1995-06-10 23:12:53.836469472,,61287.0
E003384,Sarah,Torres,Male,Florida,Orlando,2018-06-08 16:44:04.713679520,Engineering,Senior Software Engineer,Master's,Satisfactory,Yes,134822,1963-06-08 16:44:04.713679520,2022-10-28 04:20:53.239596128,158833.79820000002
E003385,Bonnie,Thompson,Female,Florida,Miami,2020-10-10 16:41:04.830255552,Sales,Sales Representative,Bachelor's,Excellent,No,62824,1983-10-10 16:41:04.830255552,2022-04-15 14:21:34.045831312,62824.0
E003386,Amy,Wells,Male,Florida,Tampa,2017-06-26 20:37:49.761641584,HR,HR Specialist,Bachelor's,Satisfactory,Yes,61825,1970-06-26 20:37:49.761641584,2019-07-31 19:46:28.541365056,66214.575
E003387,Kristin,Nichols,Male,California,San Diego,2023-02-09 08:23:27.670525376,Sales,Sales Associate,Associate's,Good,Yes,44293,1967-02-09 08:23:27.670525376,,47437.803
E003388,Stacy,Robinson,Male,California,San Diego,2023-12-05 16:47:45.397411232,Sales,Sales Associate,Associate's,Satisfactory,No,42332,1981-12-05 16:47:45.397411232,,43178.64
E003389,Steven,Johnson,Male,California,San Diego,2022-06-05 14:04:44.108044288,Finance,Financial Analyst,Bachelor's,Excellent,No,75026,1970-06-05 14:04:44.108044288,2023-12-23 00:11:01.804356780,80352.846
E003390,Michael,Beck,Female,California,San Diego,2019-02-28 15:29:58.526971200,Sales,Sales Manager,Bachelor's,Good,No,75007,1961-02-28 15:29:58.526971200,,78757.35
E003391,Wesley,Collins,Female,Florida,Tampa,2022-02-10 01:43:28.025321888,Finance,Finance Manager,Master's,Satisfactory,No,119807,1965-02-10 01:43:28.025321888,,138377.08500000002
E003392,Charles,Manning,Female,Florida,Miami,2019-11-01 17:11:01.770339008,Finance,Financial Analyst,Bachelor's,Satisfactory,No,72752,1965-11-01 17:11:01.770339008,,76389.6
E003393,Edward,Foster,Female,California,San Diego,2021-03-06 03:37:08.741513920,Sales,Sales Associate,Associate's,Good,No,35943,1965-03-06 03:37:08.741513920,2023-02-23 02:43:35.483590752,37740.15
E003394,Kyle,Le,Male,Florida,Miami,2022-02-24 05:40:37.432625952,HR,HR Specialist,Bachelor's,Satisfactory,No,58187,1978-02-24 05:40:37.432625952,,62318.277
E003395,Crystal,Schwartz,Male,Texas,Austin,2019-10-22 01:35:09.524367136,HR,HR Specialist,Bachelor's,Satisfactory,No,68582,1991-10-22 01:35:09.524367136,2024-01-20 05:04:58.680564336,69953.64
E003396,Maria,Taylor,Female,Texas,Houston,2022-05-27 00:30:03.100533216,Sales,Sales Representative,Bachelor's,Satisfactory,No,50926,1982-05-27 00:30:03.100533216,,50926.0
E003397,Joe,Gibson,Male,Texas,Dallas,2020-08-28 01:58:25.246264064,Finance,Financial Analyst,Bachelor's,Needs Improvement,Yes,66290,1992-08-28 01:58:25.246264064,2021-09-07 02:03:41.451936986,67615.8
E003398,William,Griffin,Male,California,San Francisco,2020-07-19 01:43:58.932884480,Engineering,Engineering Manager,Master's,Satisfactory,No,124185,1986-07-19 01:43:58.932884480,,139335.57
E003399,Linda,Mccullough,Female,New York,Rochester,2020-09-27 16:30:28.758426848,Engineering,Software Engineer,Bachelor's,Good,No,84381,1992-09-27 16:30:28.758426848,,84381.0
E003400,Joshua,Mann,Female,California,Los Angeles,2020-07-19 19:23:12.877748992,HR,HR Manager,Master's,Satisfactory,No,79765,1987-07-19 19:23:12.877748992,,87741.5
E003401,Lauren,Thornton,Female,California,Los Angeles,2015-04-27 21:27:16.857125822,Engineering,Software Engineer,Bachelor's,Good,No,90888,1993-04-27 21:27:16.857125822,,90888.0
E003402,James,Ali,Male,Florida,Tampa,2019-10-22 10:27:30.521853856,Sales,Sales Manager,Bachelor's,Excellent,No,90150,1990-10-22 10:27:30.521853856,2024-07-21 12:17:36.437927216,91953.0
E003403,Andrea,Bautista,Female,Texas,Houston,2017-06-25 02:21:13.346523584,HR,HR Manager,Master's,Satisfactory,No,79363,1971-06-25 02:21:13.346523584,,91664.26500000001
E003404,Cameron,Livingston,Female,New York,Buffalo,2018-06-27 06:45:11.110800208,Engineering,Senior Software Engineer,Master's,Needs Improvement,No,127875,1996-06-27 06:45:11.110800208,,140662.5
E003405,Richard,Burton,Female,Texas,Dallas,2022-08-26 04:22:12.621363712,Sales,Sales Associate,Associate's,Satisfactory,Yes,40286,1965-08-26 04:22:12.621363712,,42300.3
E003406,Jose,Lopez,Female,Texas,Houston,2021-07-02 03:04:40.501494336,HR,HR Manager,Master's,Good,No,85913,1984-07-02 03:04:40.501494336,,94504.3
E003407,Jerry,Cline,Female,California,San Diego,2022-08-21 18:06:54.485239904,Finance,Accountant,Bachelor's,Satisfactory,Yes,68173,1971-08-21 18:06:54.485239904,,71581.65000000001
E003408,Howard,Williams,Female,New York,New York City,2017-04-19 20:44:29.237758976,Sales,Sales Associate,Associate's,Excellent,Yes,42626,1957-04-19 20:44:29.237758976,,44757.3
E003409,Zoe,Wise,Male,Texas,Austin,2021-03-07 20:08:58.210981856,Engineering,Software Engineer,Bachelor's,Satisfactory,Yes,101856,1986-03-07 20:08:58.210981856,,103893.12
E003410,David,Knight,Female,California,Los Angeles,2023-01-25 18:09:28.091931296,Engineering,Engineering Manager,Master's,Satisfactory,No,158519,1987-01-25 18:09:28.091931296,,174370.90000000002
E003411,Michael,Salinas,Male,Texas,Houston,2019-09-08 03:45:45.845750624,HR,HR Manager,Master's,Needs Improvement,No,71436,1969-09-08 03:45:45.845750624,,84158.75160000002
E003412,Ruth,Lucero,Female,Texas,Houston,2017-04-13 09:04:31.761290176,Engineering,Software Engineer,Bachelor's,Excellent,No,106057,1972-04-13 09:04:31.761290176,,111359.85
E003413,Matthew,Hebert,Female,Texas,Houston,2016-11-23 17:19:38.703320000,HR,HR Specialist,Bachelor's,Good,No,57392,1980-11-23 17:19:38.703320000,,57392.0
E003414,Rachel,Norman,Male,Florida,Orlando,2016-03-03 06:17:50.286263304,Engineering,Senior Software Engineer,Master's,Satisfactory,No,106201,1985-03-03 06:17:50.286263304,,119157.52200000001
E003415,Jacob,Hill,Male,Texas,Dallas,2018-07-17 23:08:52.776138096,Finance,Finance Manager,Master's,Good,No,110166,1966-07-17 23:08:52.776138096,,129786.56460000003
E003416,Daniel,Gonzalez,Female,New York,Buffalo,2018-09-11 09:04:39.706079600,Finance,Financial Analyst,Bachelor's,Excellent,No,78086,1993-09-11 09:04:39.706079600,,78086.0
E003417,Dylan,Hale,Female,Texas,Austin,2018-09-28 13:48:15.128234128,Engineering,Senior Software Engineer,Master's,Satisfactory,Yes,114025,1967-09-28 13:48:15.128234128,,131698.87500000003
E003418,Alexander,Blackburn,Female,New York,Buffalo,2021-02-04 08:48:42.041141440,HR,HR Assistant,Bachelor's,Good,No,46988,1993-02-04 08:48:42.041141440,,46988.0
E003419,Rachel,Walker,Female,California,Los Angeles,2016-01-15 06:56:28.072082788,Finance,Finance Manager,Master's,Good,No,104051,1956-01-15 06:56:28.072082788,,120178.90500000001
E003420,Samantha,Durham,Female,Florida,Tampa,2021-12-02 14:21:46.781080800,Engineering,Senior Software Engineer,Master's,Excellent,Yes,112450,1976-12-02 14:21:46.781080800,,129879.75000000001
E003421,Heather,Alvarado,Female,Texas,Houston,2018-05-25 14:40:07.219368672,Sales,Sales Associate,Associate's,Good,No,49287,1980-05-25 14:40:07.219368672,,49287.0
E003422,Robert,Fields,Male,California,San Francisco,2020-06-05 04:16:31.882561920,Engineering,Software Engineer,Bachelor's,Needs Improvement,No,81561,1966-06-05 04:16:31.882561920,2023-06-22 07:56:12.313108832,87351.831
E003423,James,Jackson,Male,Texas,Austin,2019-02-23 10:51:41.898388624,HR,HR Assistant,Bachelor's,Needs Improvement,Yes,47754,1967-02-23 10:51:41.898388624,,51144.53400000001
E003424,Jocelyn,Williams,Male,Texas,Dallas,2016-11-20 14:36:06.261946432,Sales,Sales Associate,Associate's,Good,Yes,47971,1974-11-20 14:36:06.261946432,,51376.941
E003425,William,Gray,Male,California,Los Angeles,2021-07-11 05:50:44.812953472,HR,HR Manager,Master's,Excellent,No,78581,1970-07-11 05:50:44.812953472,,92576.2761
E003426,Samuel,Perkins,Male,Florida,Miami,2021-11-04 22:27:25.921672832,Sales,Sales Associate,Associate's,Good,No,47133,1977-11-04 22:27:25.921672832,2022-06-02 12:58:22.662262197,50479.44300000001
E003427,David,Turner,Female,Florida,Miami,2018-12-14 14:08:27.462911504,HR,HR Manager,Master's,Good,No,70595,1989-12-14 14:08:27.462911504,,77654.5
E003428,Marc,Garcia,Male,New York,New York City,2015-05-14 20:37:20.096592982,HR,HR Specialist,Bachelor's,Satisfactory,No,58123,1991-05-14 20:37:20.096592982,,59285.46
E003429,Pamela,Mendoza,Male,Florida,Orlando,2018-09-19 21:34:42.393054496,Engineering,Software Engineer,Bachelor's,Satisfactory,No,88063,1965-09-19 21:34:42.393054496,,94315.473
E003430,Anthony,Clark,Male,New York,New York City,2016-07-16 15:25:08.339889192,Engineering,Senior Software Engineer,Master's,Satisfactory,No,139731,1970-07-16 15:25:08.339889192,,164617.09110000002
E003431,Brian,Myers,Female,California,San Francisco,2018-01-09 17:54:12.619319216,Finance,Finance Manager,Master's,Satisfactory,No,110694,1984-01-09 17:54:12.619319216,,121763.40000000001
E003432,Kristina,Wilson,Male,California,San Diego,2018-03-29 07:14:02.654730704,Engineering,Engineering Manager,Master's,Good,Yes,156951,1977-03-29 07:14:02.654730704,,184903.9731
E003433,Joshua,Hess,Male,Texas,Houston,2022-11-22 12:23:33.480504928,Finance,Accountant,Bachelor's,Good,No,54505,1997-11-22 12:23:33.480504928,,55595.1
E003434,Tara,Baker,Male,New York,Rochester,2021-11-21 05:38:24.065503360,Finance,Finance Manager,Master's,Satisfactory,No,102647,1974-11-21 05:38:24.065503360,,120928.43070000001
E003435,Joseph,Bowman,Female,New York,New York City,2015-12-30 21:17:58.957182492,Finance,Finance Manager,Master's,Good,No,119749,1968-12-30 21:17:58.957182492,2018-07-03 22:03:59.434247644,138310.09500000003
E003436,Robert,Thornton,Male,New York,Rochester,2016-10-30 10:41:55.216078272,Sales,Sales Associate,Associate's,Good,No,39920,1994-10-30 10:41:55.216078272,,40718.4
E003437,Amy,Brown,Male,Florida,Miami,2018-11-16 22:52:10.320771744,HR,HR Assistant,Bachelor's,Good,Yes,43248,1964-11-16 22:52:10.320771744,,46318.608
E003438,Luis,Bass,Female,Florida,Tampa,2019-03-04 01:05:25.968872352,Sales,Sales Associate,Associate's,Satisfactory,Yes,41122,1977-03-04 01:05:25.968872352,2020-12-25 14:56:08.139285488,43178.1
E003439,Amanda,Jones,Female,Texas,Houston,2015-12-17 10:54:12.679407004,Engineering,Software Engineer,Bachelor's,Satisfactory,No,81920,1965-12-17 10:54:12.679407004,,86016.0
E003440,Rachel,Hudson,Female,Texas,Dallas,2016-07-25 07:01:04.381093072,HR,HR Manager,Master's,Good,Yes,74691,1984-07-25 07:01:04.381093072,,82160.1
E003441,Lisa,Carney,Male,New York,Buffalo,2021-11-03 18:17:13.618172640,Engineering,Senior Software Engineer,Master's,Satisfactory,No,126922,1982-11-03 18:17:13.618172640,,142406.48400000003
E003442,Tony,Pearson,Male,Texas,Houston,2019-01-27 04:55:46.122354384,HR,HR Specialist,Bachelor's,Good,Yes,61035,1974-01-27 04:55:46.122354384,,65368.48500000001
E003443,Catherine,Torres,Female,Florida,Orlando,2017-11-10 12:19:04.493177632,Sales,Sales Associate,Associate's,Good,No,38072,1961-11-10 12:19:04.493177632,,39975.6
E003444,Linda,Austin,Male,California,Los Angeles,2018-11-03 03:18:54.324449264,Sales,Sales Representative,Bachelor's,Satisfactory,No,68954,1971-11-03 03:18:54.324449264,,73849.73400000001
E003445,Michael,Davis,Female,Florida,Tampa,2023-08-09 21:10:03.004954272,HR,HR Assistant,Bachelor's,Excellent,No,52420,1985-08-09 21:10:03.004954272,,52420.0
E003446,Carlos,Smith,Male,California,Los Angeles,2017-06-26 18:05:08.797216304,Engineering,Senior Software Engineer,Master's,Good,Yes,133500,1990-06-26 18:05:08.797216304,,149787.0
